customer_ID,plan
10107932,1112123
10141443,1123124
10107938,1113123
10135531,1043101
10135533,1011113
10135534,0032002
10120323,0112001
10014688,1133123
10044969,0011002
10132083,2033014
10132082,0013001
10132086,1032022
10014680,1122024
10014681,2123013
10044962,1033021
10044964,1011021
10014685,2132032
10044967,1113013
10068788,1023002
10128328,2011033
10027950,0011001
10101510,0011004
10068782,0021004
10068783,0011002
10128321,1033023
10068781,0011004
10128325,1133022
10068785,0012002
10013128,0012002
10133974,1032022
10133973,0112002
10133970,1033111
10137560,1012021
10101515,1043102
10120134,1011122
10120135,2043022
10120132,1033124
10120133,1133112
10133978,0033002
10101514,1033023
10036802,0013002
10055013,1022111
10031857,0013002
10031851,2023031
10036804,2133112
10035579,1113121
10083939,0112002
10083932,1032002
10035571,1033003
10083931,1133111
10035577,2022032
10087296,1033024
10035575,1032002
10035574,1033112
10088055,1032102
10070658,1023021
10061170,0013002
10017080,1011023
10017087,1133022
10017086,2112131
10017085,1133021
10017084,1013001
10070651,1013121
10013124,1043014
10017089,2023102
10014744,1143113
10070654,1133121
10070656,0011002
10069785,2043113
10057069,1033002
10069786,0013002
10069781,1013013
10016519,1123021
10144355,1132114
10144356,1111121
10144357,1123113
10069789,2013031
10144351,1133113
10144352,1133123
10144353,2033032
10030895,1122114
10030894,1112124
10113817,1133114
10030898,1011022
10148868,1133111
10148865,1011122
10148863,1133012
10148860,0011002
10148861,1133121
10132126,2133114
10141553,1033012
10016688,1033002
10016686,1033022
10016682,1011012
10016680,1122123
10016681,2122133
10133028,1012021
10133029,1012113
10133021,1143002
10121043,2013002
10133026,1133112
10121042,1133112
10039776,1113123
10083703,1033023
10045777,1133112
10121044,1122013
10067544,1133123
10037048,0011002
10016357,1122012
10016351,2033012
10067432,1033021
10124933,1033113
10087085,0032004
10016358,1113023
10016359,1043002
10124934,1043124
10055714,1013021
10125656,1011023
10055711,1113021
10055710,0012001
10134735,0011002
10055719,1123123
10055718,1111122
10051404,1133123
10051407,0011001
10134737,1032102
10051402,0033002
10025894,1122014
10025897,1133122
10025890,1133123
10080857,1123111
10025892,1033122
10084634,0111012
10081821,1111113
10093391,1123022
10025899,0032003
10105647,1011022
10084637,1112113
10105640,1043013
10076163,1133122
10076162,0111002
10076165,0022002
10104518,1023012
10076166,0122002
10119274,1133122
10032132,1033021
10032134,1133103
10032135,1021022
10069616,0133001
10032139,1142122
10125696,2143123
10107516,1133103
10147071,1022121
10051329,1013012
10026272,1112122
10026274,1033012
10026275,1022022
10026276,1133122
10026278,0023003
10026279,0011004
10089539,2033002
10069336,0033023
10054044,1013023
10054045,1133122
10111933,1032021
10054040,1122114
10054048,1033102
10050216,1023123
10048052,1033124
10048053,1011021
10048054,2123123
10048056,1143124
10048059,2033022
10129843,1033123
10111930,1122122
10129845,1022124
10129848,1033014
10109935,0022004
10109933,1033023
10109932,1133121
10109931,0013004
10126113,2133121
10027637,1122021
10027634,1133022
10027632,0012003
10027631,2111021
10027630,0012002
10063848,2011023
10088873,1111111
10032795,0022004
10091009,1023021
10097509,1133122
10088874,1033023
10032791,1133022
10061994,0122002
10020949,1111112
10085324,0011004
10020945,1012022
10020946,1011024
10085327,0011004
10064315,1133122
10106605,1122021
10031441,1043023
10031440,1023012
10031447,1032012
10031446,0022002
10031444,2012033
10085321,1023123
10064319,1133112
10064318,1033002
10111936,1033021
10069611,1122112
10114227,1023021
10130853,1033002
10085322,1033102
10121222,1011014
10032864,1122111
10032866,1033001
10132779,2033101
10124705,1011013
10132778,2033002
10032868,0112002
10032869,0023004
10124704,1132023
10029363,2122131
10029366,1143112
10029365,2023011
10147926,2013033
10147924,1122111
10147923,1033021
10147921,0033002
10132774,1111021
10109473,1033013
10134348,1012001
10050077,1111124
10134340,1023111
10134342,1111023
10109471,2133123
10132241,0033002
10145565,1122122
10145567,1012023
10087059,1143102
10083130,1142101
10090756,1043012
10090754,1033011
10090755,0011001
10101553,1013013
10117544,1033122
10025704,1012022
10025707,1123122
10057026,1033003
10101559,1123113
10057020,1132113
10057023,1111122
10025702,0012001
10109201,1033122
10055871,1132113
10055872,0112002
10150832,0112002
10055878,1133104
10055879,1141023
10049017,1013023
10049016,1133012
10049014,1033022
10049013,1033023
10056997,1033014
10030793,0033002
10117059,1122012
10117542,0112023
10049019,0011001
10049018,1111111
10119235,1111121
10084061,2111134
10110586,1111113
10128492,0011004
10110580,1043013
10119233,2111023
10119232,1133113
10115561,1113021
10115560,0011001
10115563,1043023
10115565,1133102
10110589,1032023
10115566,1033023
10064867,2111123
10064866,1011012
10064864,1043103
10064863,2133023
10064862,1033113
10064861,1133113
10117589,2122101
10006140,1133112
10060348,1132123
10065198,1011022
10065199,1023012
10006141,1112123
10030422,2013133
10117580,1023111
10117583,1133122
10030421,1013022
10060346,0133002
10030427,1143022
10030424,1111121
10030425,1133102
10071241,0012002
10071240,0132002
10071243,1033001
10102603,1013013
10071245,0022002
10102605,1043013
10102606,0111002
10006145,1113022
10110015,0011002
10115695,1033114
10115693,0111001
10078600,1033021
10110013,1012102
10006149,0012002
10059269,0013001
10110011,0021002
10115076,1023113
10100603,1133122
10100600,1012022
10056379,1143113
10056376,1133123
10012136,1023013
10012137,0022002
10056372,0033001
10012131,2123113
10012132,0011001
10056371,0122003
10145620,1111011
10138716,1143113
10022437,1133122
10027953,2033032
10141108,1033022
10116600,2033133
10144572,1043111
10065738,1133114
10065739,1033021
10065735,1122122
10053829,1133113
10012680,2133123
10012681,1013012
10012686,2033002
10021701,1033021
10021702,1133102
10053825,1113123
10021704,1033011
10053827,1012022
10021706,1133123
10054837,2013032
10144578,1032002
10054834,1023021
10054830,0011002
10066425,0113002
10066424,0013003
10061431,1033011
10061430,1012021
10061437,1133023
10066420,1112121
10066423,1122124
10054838,1143101
10067777,1033022
10067771,1033113
10023708,1033111
10023706,1123113
10023701,0011002
10098379,1011022
10114775,1133121
10114774,1133102
10098374,0012003
10098370,1043011
10098371,1111022
10050746,2033032
10015488,2033113
10015481,0033004
10105456,2133131
10149994,1011022
10005955,1043123
10124134,1033022
10005950,0023002
10005958,1012011
10108638,2033113
10009251,1033122
10009252,1033022
10009255,1023111
10122212,1143113
10132228,0011002
10140004,1033021
10025289,1033123
10140006,2023023
10018166,1133122
10018160,1123112
10140002,0032003
10018162,1122002
10057561,2043002
10025282,1133113
10057563,1133123
10018168,1021022
10057566,1013021
10057567,0023003
10147258,1133113
10076676,1112113
10112670,1023021
10098999,1033123
10130931,1122112
10050024,1113121
10105971,0012002
10055059,0113003
10055056,1033012
10050029,1011012
10098992,1033002
10098993,1043124
10098996,0011001
10098997,0011002
10117870,1011122
10125519,2143101
10117876,1033022
10117879,1011124
10028776,2033022
10028774,0011004
10028771,1133113
10028770,1133122
10052880,0013001
10052886,1033002
10052889,2012123
10123827,1111023
10123820,1123122
10095069,0022002
10095068,0032001
10062850,0122124
10095065,1123121
10135418,1122112
10095062,1133111
10095060,0011004
10011562,1121112
10011563,1012012
10011560,1123124
10011566,1112022
10011564,0023002
10043888,0133014
10043889,1012023
10140953,0032002
10151574,1132114
10112349,1032103
10063105,0011004
10063104,0033002
10063101,1033002
10112341,0021004
10112342,1011022
10063102,1032012
10145141,1043124
10009922,1123014
10009921,1033103
10009920,1143104
10009927,1011021
10009926,1133102
10009925,1143104
10009924,1123112
10012918,2143031
10046639,1112023
10012912,1132021
10028192,1123112
10028191,1033101
10046631,0011002
10012916,1133102
10028195,1133012
10012915,1133122
10040288,1033022
10053597,1123123
10040285,1112012
10040283,1033012
10040282,1011012
10138837,1033102
10029823,1033022
10138833,1022112
10138831,0022002
10029828,2033002
10029829,2122013
10138839,0032004
10126017,1133124
10007364,1033023
10112962,0111002
10112963,1132102
10112965,1143111
10112966,1033114
10126119,1143102
10017245,1011024
10147504,1133012
10010210,0013002
10010217,1033114
10017240,1123123
10010215,1133133
10010219,1143114
10053048,1133113
10137830,1143123
10132192,1112022
10116042,1123022
10116040,0011004
10064452,2133101
10042753,1012122
10116045,1012013
10116044,1132024
10087902,1133102
10087901,1022024
10087900,1033021
10122888,1122122
10087906,1043102
10087904,0042004
10126015,1111022
10087908,1121014
10122880,1023113
10094086,1013001
10092878,0033003
10082705,2143113
10094080,1011022
10120038,1011101
10092871,2023104
10092870,1021124
10120035,0011004
10092872,1133111
10003442,1033111
10003443,0023102
10120031,0011003
10003441,1033004
10126014,1022024
10149151,2111121
10147509,0011004
10007561,0033004
10007560,1143113
10007562,2112023
10007564,0011002
10074009,2013032
10136698,1133113
10136699,1043113
10140757,1133111
10136691,1012101
10136697,0033002
10052318,0011004
10130939,1133111
10130938,1033023
10130937,1133102
10052312,1011023
10052313,1033001
10052314,0012002
10039900,2032133
10052316,2111031
10052317,1133111
10016116,1011022
10016117,1033101
10016114,1133021
10039901,1033123
10016112,1122122
10041621,0022001
10041622,2122021
10139875,1022021
10139876,1133023
10041628,2143124
10041629,1123111
10043718,1012021
10043719,1033113
10044568,2133123
10044569,1012022
10094231,0011004
10043713,1122122
10136524,1033113
10044567,1122012
10044560,1122112
10043714,2011031
10044563,1033013
10004145,0123002
10102587,1133123
10119175,1012013
10054871,1133122
10097577,1023021
10097574,0011002
10088676,1133001
10097571,0143003
10097570,1113112
10120284,2032121
10033223,0011002
10033226,1133111
10050811,1022113
10152676,1133112
10050814,2033023
10050819,1122121
10050818,0033002
10141318,0021002
10076363,1012023
10093051,1033102
10076361,1033123
10076360,1023022
10076367,1032112
10006289,1112124
10072788,1022112
10093058,0023001
10035975,1143123
10035973,1011022
10084764,1112112
10035970,1112114
10054756,2033122
10142596,2011032
10103405,1023023
10072844,1113112
10103406,1023023
10103401,2043102
10138588,0033002
10080442,1043013
10126804,1011023
10072848,1033124
10072849,1033021
10079744,1011021
10079745,1032022
10079746,1113121
10099101,2133112
10099102,1133113
10079743,0011003
10054751,0022002
10079748,2033032
10079749,1033111
10073467,1023121
10096987,0011004
10073465,1133114
10073464,0011004
10073461,1123122
10073460,0011004
10080444,1033011
10020520,1043012
10073469,0023003
10016808,1143114
10130200,1123123
10130203,2033022
10135230,2033032
10130204,1033122
10130206,1123022
10072594,0012022
10020526,1033011
10016802,0011033
10072597,0011004
10016805,1133124
10016806,1133122
10016807,2122032
10096629,1133123
10005230,1022022
10005236,2111032
10005234,0013001
10096620,0012001
10096621,1143102
10096623,1033013
10096625,1033013
10019359,0011001
10069567,1022013
10019357,0011002
10019356,0012002
10135239,0033003
10019353,2023002
10020529,1033012
10038355,1133002
10038357,1122122
10018402,1112022
10045387,2011032
10085413,1133022
10085412,2013021
10085415,0011004
10085414,1033002
10047717,2133101
10047712,0123003
10047710,1133002
10047711,1123102
10094701,1143113
10094700,0033002
10094703,1022022
10122304,1133102
10122303,0011001
10111088,2113132
10111089,1123023
10094239,2111131
10111085,1011102
10122308,1133012
10075108,1133102
10075109,1132104
10072331,0011004
10072333,1033002
10072334,1122022
10072335,0011001
10072337,1012021
10036309,2023032
10036308,1011121
10092015,2022031
10092011,1133112
10036305,0011003
10036304,0123004
10074859,0022001
10074854,2033021
10074852,1133121
10074851,0011002
10111554,1111111
10111555,0133003
10134588,0033004
10111557,1133112
10111551,1033104
10148656,2032023
10134582,1143013
10151570,1033021
10134580,1043014
10111558,1133121
10146238,1033022
10134584,2012021
10113953,1133122
10104990,1033102
10104991,1133011
10145762,1123023
10145763,0011002
10145760,1143112
10104998,1133012
10104999,1011012
10145768,1013023
10086199,1033112
10086198,1011021
10086197,1033022
10108358,1033023
10086195,1143013
10086193,1122123
10086192,0032004
10049659,0011001
10002278,0033003
10002272,1033012
10049650,1122113
10121142,1133114
10049652,0011002
10002276,1131112
10002277,1111102
10121146,1023022
10002275,0033001
10125659,1133022
10014185,1121023
10014184,1033022
10014181,1131124
10125651,0022002
10014189,1133113
10014188,1032112
10114115,1133122
10074279,1133113
10074278,1133111
10095540,1022102
10074270,0012003
10074277,1132112
10074276,0022002
10095547,1023022
10030228,1022012
10014238,1133112
10014235,2011032
10060085,0011004
10060106,1113021
10014236,2133124
10014231,1011124
10030221,1133102
10014233,2012032
10014232,1011002
10107870,2022022
10107874,0033002
10107875,0042004
10107877,1023022
10107878,0011004
10068376,1133101
10068371,2013032
10069420,2011031
10069428,1011023
10112930,2013002
10052846,0022002
10144496,0022002
10092551,0032012
10144493,1011021
10144492,1121122
10144490,1033012
10091176,1011021
10124013,1033114
10053219,1033104
10124015,0011004
10040588,1113124
10144498,0012003
10071735,1033013
10071737,1111122
10071736,0013004
10142269,1133122
10130841,1132122
10142261,1031101
10041703,1012022
10106836,1032004
10106835,1133122
10106834,1133102
10144149,1012102
10106917,1033002
10144141,2113131
10144140,2111123
10106839,1133113
10059898,2022134
10077778,1133123
10077777,1033122
10077773,1133122
10070529,0133002
10113049,0011003
10141510,1033021
10141513,1113124
10078932,1113123
10068597,1112023
10088796,1132124
10088795,1133113
10088792,0122002
10088791,1113023
10017769,1033124
10066627,0013002
10106437,1033002
10066623,1133122
10017763,0013003
10017760,1122122
10017761,1012122
10067571,1143122
10118881,0021002
10067574,1123012
10086001,0011002
10066306,0022003
10116034,2143103
10030918,1011022
10030917,2033133
10030915,1013013
10030910,2133021
10088248,1133113
10088244,1011013
10088243,0011004
10066195,1123022
10034210,0033022
10066197,0111002
10066196,1133123
10034215,2033022
10080095,1112113
10034217,0013002
10066192,1133121
10080098,1132111
10034218,1112122
10101823,2022032
10101822,2033002
10066198,2043133
10081322,1033021
10081325,2043002
10077193,1133012
10105561,1123113
10077191,1033113
10105563,1011022
10105564,1143124
10077196,1112123
10056765,0022002
10056761,1133012
10056763,0013003
10118882,1011023
10127090,1033101
10076821,1111112
10127094,0133123
10076826,1033013
10127097,1123123
10076828,1033023
10127099,2133113
10151145,2122113
10111658,1123123
10151143,0033002
10151142,1043122
10130208,1133114
10140647,1011023
10140642,1033113
10140640,2133113
10009439,1011012
10118885,0021002
10100881,0111012
10100883,1013021
10100884,1013123
10100888,2033011
10100889,0133002
10094232,1011013
10078721,1122111
10145109,0011001
10021285,0011002
10021286,0012002
10076965,1023002
10076084,0023002
10043087,0011022
10006423,1033023
