customer_ID,plan
10022359,0012002
10022358,1043013
10022356,0011002
10022354,0011001
10022352,0033021
10146546,1023023
10022350,0033002
10077549,2123032
10120809,1132122
10125361,1133122
10077542,1122022
10077543,2012002
10077544,1133122
10125362,1133113
10077546,2133022
10077547,1132121
10050387,2013023
10050381,2033102
10133914,1012022
10050382,2012122
10098815,1122122
10091045,1133102
10151333,1133114
10098811,1123121
10098810,1133012
10091044,1033022
10087387,1133123
10115301,0011001
10063317,1033102
10063310,1133122
10115304,1133113
10108104,1133113
10073091,2011121
10147319,1033013
10133087,1133112
10008821,0013002
10008820,0022002
10008823,0111002
10008822,1123022
10008825,2022021
10127675,1123123
10127676,0022001
10078221,1011001
10112920,0022002
10123131,2022021
10046808,1033124
10078223,0132002
10046800,1133112
10028380,1043101
10046805,1123022
10028387,0011023
10028384,1122122
10028385,1112021
10106077,1033112
10022978,1013001
10022973,1013113
10022972,1113122
10119812,1133114
10022977,1012023
10076343,1133113
10022974,2022021
10108850,1143114
10088912,1012123
10034064,1033112
10088833,2033102
10058573,1133112
10023003,0111002
10023004,2023021
10058577,1113023
10023006,1113123
10026079,1143114
10023009,1033102
10056514,2122031
10026075,1113123
10123571,0033002
10026070,0123013
10026071,0011002
10110555,1123102
10012899,1123023
10012896,1033113
10012895,1033101
10012894,1112123
10012892,0022002
10012891,0012002
10012890,2143102
10010003,1011023
10010004,1133102
10054603,1132114
10152308,0011021
10061951,0132002
10113228,0133012
10113229,2011032
10135472,2033102
10113220,2011021
10113221,0033012
10106640,0011002
10150320,0011002
10062958,2033102
10048323,1133113
10062955,1013123
10066949,1011122
10106643,1143112
10006681,1133114
10085573,1122122
10006684,1013123
10064357,1043114
10000902,1143113
10116366,1033102
10000901,0013001
10000906,0013023
10033591,1043102
10147593,0011022
10000909,1133122
10009882,2033102
10009883,1012012
10152369,2012022
10047295,1112012
10047294,2111021
10006534,1111021
10006537,1033001
10006536,1113123
10006539,1033102
10006538,1123123
10074348,0011001
10036511,1122123
10029163,1123113
10033599,1043114
10029167,1113123
10029169,2113123
10146544,1133111
10081119,0011001
10041053,0011002
10041052,1133121
10041050,1133102
10007482,1143113
10041056,0011001
10041055,0033002
10007481,2133022
10041059,1133114
10007489,1022023
10094402,1033111
10118078,2033102
10118079,0022001
10114970,0011001
10118076,1143102
10116369,2133021
10118070,1033022
10007645,0011001
10084262,1033102
10084261,0022023
10084260,1133122
10084267,2033102
10084264,0011003
10139572,1143012
10041589,1022112
10090516,0011001
10114977,0011001
10090512,0111002
10090513,1143104
10041581,1122122
10113917,2033112
10113914,1133021
10041582,1133111
10041585,1123023
10008590,0011002
10008593,0013002
10050603,1023113
10050604,1143102
10050607,1113022
10050608,0011001
10008598,1033112
10104349,1123102
10102378,1033102
10102379,1023114
10117213,1033113
10117215,1143102
10117218,1122124
10102373,2033102
10127244,1012023
10000274,1013023
10000276,2133021
10000270,1043102
10091955,0011002
10000272,1133114
10000273,1122021
10108735,0012002
10000279,1133102
10008047,1132122
10008046,1111021
10008045,1011101
10099330,0033003
10008043,0022022
10008042,2043022
10099335,1043101
10078870,1122122
10099338,1132122
10008049,1022023
10008048,1133121
10046584,0111022
10043568,0033003
10046587,1111123
10046580,2122021
10046581,1022011
10046582,0133002
10133548,1143114
10133546,1013013
10043562,0011033
10133543,1023101
10046589,0011003
10043567,1022013
10133540,0033001
10130010,0011021
10130011,1133121
10130012,0011002
10110082,1132122
10130014,0013022
10130015,1033123
10130017,0012022
10130019,2122022
10084091,1133102
10110087,2023022
10149318,1123123
10084396,1143113
10126897,2122022
10149315,1111121
10110086,1022013
10149313,1133113
10149312,0132002
10149311,1011021
10126896,1133123
10131945,1011021
10131944,0033002
10012339,0011002
10126895,1132122
10012333,1033123
10012330,1143123
10126894,1123122
10131949,1111122
10046057,1043022
10046054,1113123
10021091,0033002
10021090,0022002
10142862,1033101
10120915,1133102
10120916,1133102
10043695,1133121
10043692,1123113
10147158,1033123
10081988,0011002
10085608,1022011
10085609,0043002
10045596,0112021
10045597,1133121
10101307,1133113
10081985,1033122
10058968,2022002
10148603,1033102
10058963,0132012
10058965,1123123
10058967,0012002
10009319,0022002
10094514,1133113
10094515,1111122
10082958,1013111
10082957,2113021
10094519,1033114
10009313,1023023
10009314,1133113
10009315,1133022
10009317,0033002
10078624,1022023
10021546,0011001
10021544,0011002
10073632,0011021
10073633,1011122
10078622,1133114
10021540,0112021
10004596,1143124
10004591,1122022
10093158,0023022
10073638,1033114
10004592,1133113
10123757,1143113
10123756,0013033
10092204,1122112
10031736,1013101
10034981,1111122
10092203,2133122
10034983,1143124
10034982,1023113
10034988,1033113
10123759,0011002
10113427,0013003
10019768,1123123
10019769,1033111
10113425,0011002
10019765,2043102
10019766,2011121
10108692,1123102
10011159,2113013
10098179,1132021
10139530,0022023
10139531,1122122
10143014,1122122
10139533,0111021
10148048,1123122
10148049,1133102
10098170,1133021
10150756,1043113
10011156,1113123
10015643,1033102
10015647,1043002
10015646,1112122
10152246,1133021
10132246,2033111
10129184,1013021
10041870,0023002
10041873,1123123
10041872,1122122
10123135,1043111
10131052,0022003
10041877,1013023
10041876,2033023
10041879,1113123
10041878,0012001
10082371,1122022
10102953,1033123
10082376,0133112
10131059,0111002
10131058,1022122
10128859,1133113
10128858,2133111
10148592,1133102
10134669,1033123
10148591,0022002
10128851,1111021
10093394,1122021
10128853,1043123
10128855,0011001
10134662,0023002
10134661,1011022
10114435,2133121
10075779,1112021
10037862,1132122
10037861,2122022
10037860,0033031
10037866,1133122
10037865,1143114
10022010,1123123
10126980,0132002
10126983,1033101
10022014,0011001
10022015,1133022
10087852,1033123
10089863,1143113
10089860,0013001
10089861,0022001
10145149,1143113
10089867,1043114
10089864,1132121
10122400,0011001
10058032,1033113
10058030,1133122
10122406,1122121
10132627,1033023
10014068,2133021
10014069,0013001
10132623,1133113
10132622,1132122
10121665,2133021
10014066,0022002
10014060,1033102
10132628,2011022
10044342,1011001
10107511,1122122
10128588,1033002
10128584,1133114
10125751,1013021
10133443,1133102
10112634,1133124
10097356,1013123
10142761,0011001
10142760,1043102
10112630,1033102
10072278,0013002
10097351,2033102
10112633,1143113
10072271,2133113
10136270,1043114
10097358,0033013
10095268,1033022
10095265,1133102
10095264,0011002
10095267,1011121
10149887,1133114
10149885,1033123
10149884,1033112
10145730,0111021
10087474,1133102
10087473,1112022
10087471,1133114
10133193,0023002
10107937,0111002
10107936,1143122
10107931,0022001
10107932,1113123
10141443,1123123
10107938,1133123
10135531,1143102
10135533,1011021
10135534,2023002
10120323,0011021
10014688,1012023
10044969,0011002
10132083,0043002
10132082,0011001
10132086,2133123
10014680,1122122
10014681,0122012
10044962,1133021
10044964,0022002
10014685,1133112
10044967,1113123
10068788,1143121
10128328,1011023
10027950,0011001
10101510,0021002
10068782,1143114
10068783,0011002
10128321,1133113
10068781,1012123
10128325,1143114
10068785,0023002
10013128,0022012
10133974,1133112
10133973,0111002
10133970,1033112
10137560,1111121
10101515,2033002
10120134,1012023
10120135,1143112
10120132,1113123
10120133,0111021
10133978,0033002
10101514,1133123
10036802,0011002
10055013,1123022
10031857,0043001
10031851,1133122
10036804,0133002
10035579,0111021
10083939,0011031
10083932,1033001
10035571,1133022
10083931,1133121
10035577,2012102
10087296,1133113
10035575,1043102
10035574,1133022
10088055,2033102
10070658,1122021
10061170,0011001
10017080,0012023
10017087,1033121
10017086,0011011
10017085,1133012
10017084,0011001
10070651,0022001
10013124,1033021
10017089,1133104
10014744,1143114
10070654,0122021
10070656,0022022
10069785,2013012
10057069,1133102
10069786,1111122
10069781,1143123
10016519,0122021
10144355,1033013
10144356,1133122
10144357,0122022
10069789,1133012
10144351,1133124
10144352,1122123
10144353,1123021
10030895,1022022
10030894,1013123
10113817,1133122
10030898,1011122
10148868,1033113
10148865,1112012
10148863,0032002
10148860,1033102
10148861,1133011
10132126,2033021
10141553,2043022
10016688,1133102
10016686,1132121
10016682,1133122
10016680,1122122
10016681,1143123
10133028,0033001
10133029,1011023
10133021,1143104
10121043,1033102
10133026,1033113
10121042,1132122
10039776,1113123
10083703,1133123
10045777,0022001
10121044,1123124
10067544,1113123
10037048,0022022
10016357,1122022
10016351,2033022
10067432,2133011
10124933,1133012
10087085,1133122
10016358,1013123
10016359,1043104
10124934,1143113
10055714,1011122
10125656,1123123
10055711,0011001
10055710,0022012
10134735,0011001
10055719,1123123
10055718,1133112
10051404,1133113
10051407,0011012
10134737,1133102
10051402,1143012
10025894,0122002
10025897,1133112
10025890,1133123
10080857,1011022
10025892,2043122
10084634,0111002
10081821,1111021
10093391,1123012
10025899,2132022
10105647,2111031
10084637,1013023
10105640,1033114
10076163,1143122
10076162,0012001
10076165,2022022
10104518,0043022
10076166,1122112
10119274,2011021
10032132,1133121
10032134,1113102
10032135,1023011
10069616,0033001
10032139,1143113
10125696,1133112
10107516,0033002
10147071,1122123
10051329,1011123
10026272,1122021
10026274,1133122
10026275,2122011
10026276,1123122
10026278,1013023
10026279,2133022
10089539,1123102
10069336,0033012
10054044,1133123
10054045,1133121
10111933,1032022
10054040,2122113
10054048,1133102
10050216,1011023
10048052,2022021
10048053,2111031
10048054,2111123
10048056,1043123
10048059,2112021
10129843,1033113
10111930,1122021
10129845,1122112
10129848,1033111
10109935,2122032
10109933,1112123
10109932,1033114
10109931,0011001
10126113,2033022
10027637,1022021
10027634,2033032
10027632,1012023
10027631,1012021
10027630,0012002
10063848,0011001
10088873,2011031
10032795,1133021
10091009,0033002
10097509,1133122
10088874,1043013
10032791,1132122
10061994,0122001
10020949,1112122
10085324,1122022
10020945,1013123
10020946,1011021
10085327,2021031
10064315,0021002
10106605,0123002
10031441,1143114
10031440,1033012
10031447,1133121
10031446,0012002
10031444,1013023
10085321,1123113
10064319,1112122
10064318,1043102
10111936,0013002
10069611,1122122
10114227,1122122
10130853,2033002
10085322,1133102
10121222,1012123
10032864,1011112
10032866,1043101
10132779,1033101
10124705,1011122
10132778,1043102
10032868,1112122
10032869,1122122
10124704,1133123
10029363,1122122
10029366,1043111
10029365,1122021
10147926,1113123
10147924,1022011
10147923,0023001
10147921,2122031
10132774,1111122
10109473,0133022
10134348,0011001
10050077,1133123
10134340,1022011
10134342,1012013
10109471,1033113
10132241,0033002
10145565,1133122
10145567,1113123
10087059,2033102
10083130,1043102
10090756,2123012
10090754,1133122
10090755,1033114
10101553,1012023
10117544,1133122
10025704,2011022
10025707,1122124
10057026,1033102
10101559,2033112
10057020,1132112
10057023,0011002
10025702,0111002
10109201,2012032
10055871,1133114
10055872,0011002
10150832,0112002
10055878,2033102
10055879,1143114
10049017,1013123
10049016,0033003
10049014,1033122
10049013,1133123
10056997,1133114
10030793,0022002
10117059,0022001
10117542,0013023
10049019,0033012
10049018,0013002
10119235,1122122
10084061,1013123
10110586,1013023
10128492,0011002
10110580,1143124
10119233,2011022
10119232,1133123
10115561,2011032
10115560,0033002
10115563,1043123
10115565,1133102
10110589,1133123
10115566,2133031
10064867,2111123
10064866,1011123
10064864,1043102
10064863,2033022
10064862,0011023
10064861,1011023
10117589,1133102
10006140,0043002
10060348,1122122
10065198,1111121
10065199,2013011
10006141,1113123
10030422,0013023
10117580,1033011
10117583,0022001
10030421,1013021
10060346,0033012
10030427,1143022
10030424,2111031
10030425,1133102
10071241,0012022
10071240,1033102
10071243,2033102
10102603,1113123
10071245,1143012
10102605,1143114
10102606,1123022
10006145,1112022
10110015,0012021
10115695,1033112
10115693,1111122
10078600,1133123
10110013,1113102
10006149,0012002
10059269,1033114
10110011,1022023
10115076,1123123
10100603,1133112
10100600,1033121
10056379,1143124
10056376,1113123
10012136,1143113
10012137,0012002
10056372,1133121
10012131,1123123
10012132,0111002
10056371,0043003
10145620,2033011
10138716,1143113
10022437,0122021
10027953,1033121
10141108,1132121
10116600,1133113
10144572,1043112
10065738,0033002
10065739,0011021
10065735,2122022
10053829,1133123
10012680,0123021
10012681,1113013
10012686,1133104
10021701,1133111
10021702,1133104
10053825,1012023
10021704,1112012
10053827,0013033
10021706,1133122
10054837,0132022
10144578,1043102
10054834,1122022
10054830,0111021
10066425,2013002
10066424,0013023
10061431,1143123
10061430,1122021
10061437,1133113
10066420,0111002
10066423,1122122
10054838,1133102
10067777,1033021
10067771,1033112
10023708,1133113
10023706,1123123
10023701,0011012
10098379,2113021
10114775,1143114
10114774,2033102
10098374,0011002
10098370,0043002
10098371,0111021
10050746,1033102
10015488,1033112
10015481,1133122
10105456,1133022
10149994,1111022
10005955,1143114
10124134,1133112
10005950,1122102
10005958,1023012
10108638,1023113
10009251,1033113
10009252,0022022
10009255,1122021
10122212,1143122
10132228,0011001
10140004,1033113
10025289,1123123
10140006,0022001
10018166,1133022
10018160,1123122
10140002,2133011
10018162,1133102
10057561,1043102
10025282,1133113
10057563,1133123
10018168,2122031
10057566,1011122
10057567,1022023
10147258,1133122
10076676,1013023
10112670,1133021
10098999,1133123
10130931,1122122
10050024,0011012
10105971,0012002
10055059,0022003
10055056,1033114
10050029,1111123
10098992,1133102
10098993,1143113
10098996,1133122
10098997,1033022
10117870,1013123
10125519,1043002
10117876,1133122
10117879,1033113
10028776,2033022
10028774,2133123
10028771,0033013
10028770,1133122
10052880,0022001
10052886,1133104
10052889,1133123
10123827,1012023
10123820,1122021
10095069,0112012
10095068,0133002
10062850,0011001
10095065,0011001
10135418,0133022
10095062,1133113
10095060,1011022
10011562,1122021
10011563,1122012
10011560,1013123
10011566,2011032
10011564,0122022
10043888,1033121
10043889,0011002
10140953,1033121
10151574,1133114
10112349,0033023
10063105,1033011
10063104,1033121
10063101,1133102
10112341,1143124
10112342,1133122
10063102,0033012
10145141,1033113
10009922,2122123
10009921,2033001
10009920,1133104
10009927,1011021
10009926,2143102
10009925,1143102
10009924,2123122
10012918,2043113
10046639,1033123
10012912,1133013
10028192,1023113
10028191,1133102
10046631,0111002
10012916,1133102
10028195,0011023
10012915,1033022
10040288,1133022
10053597,1133123
10040285,1012012
10040283,1033113
10040282,0011002
10138837,2133102
10029823,1013022
10138833,1122122
10138831,1123102
10029828,1033102
10029829,1123124
10138839,1133122
10126017,1143114
10007364,1033113
10112962,0013003
10112963,1033102
10112965,1043113
10112966,1133114
10126119,2143102
10017245,1011021
10147504,0012002
10010210,0013013
10010217,1133113
10017240,0033003
10010215,1133123
10010219,1143123
10053048,0133002
10137830,1043113
10132192,1023021
10116042,1123012
10116040,1012022
10064452,0033002
10042753,1012022
10116045,1011023
10116044,1033113
10087902,0033002
10087901,1143122
10087900,1133121
10122888,1133122
10087906,1143102
10087904,1143122
10126015,1112022
10087908,0122002
10122880,1013023
10094086,0011001
10092878,1033123
10082705,1143114
10094080,2011002
10120038,1021101
10092871,2122102
10092870,1112021
10120035,0111002
10092872,1033114
10003442,1133121
10003443,0023002
10120031,1112022
10003441,1133102
10126014,0033003
10149151,1122121
10147509,1122122
10007561,0033002
10007560,1143112
10007562,2011032
10007564,2143121
10074009,1013123
10136698,1033112
10136699,1133113
10140757,1033111
10136691,1011101
10136697,0022002
10052318,0033002
10130939,1033011
10130938,1133022
10130937,0123002
10052312,1011122
10052313,2033102
10052314,1143022
10039900,1133114
10052316,2012022
10052317,1013123
10016116,1133123
10016117,1033101
10016114,1133012
10039901,1133114
10016112,0111021
10041621,1122122
10041622,1133113
10139875,1143113
10139876,1033023
10041628,2043113
10041629,1122122
10043718,0122012
10043719,1133114
10044568,2143123
10044569,1122122
10094231,0011002
10043713,1112022
10136524,1033123
10044567,0112001
10044560,0033001
10043714,2111031
10044563,1133113
10004145,0022002
10102587,1033021
10119175,2013033
10054871,0111002
10097577,0033012
10097574,0122002
10088676,1143102
10097571,0022002
10097570,1033012
10120284,1033112
10033223,2112011
10033226,2133113
10050811,1122011
10152676,1133123
10050814,2033022
10050819,1122122
10050818,0032002
10141318,0022011
10076363,2012033
10093051,1033102
10076361,1133123
10076360,1133122
10076367,1133114
10006289,1113123
10072788,1033113
10093058,0022001
10035975,1143124
10035973,0011022
10084764,1112122
10035970,1111021
10054756,1033113
10142596,2123121
10103405,1033111
10072844,1033111
10103406,1023023
10103401,2033102
10138588,0012002
10080442,1143113
10126804,1111121
10072848,1012112
10072849,1122122
10079744,2011032
10079745,1123123
10079746,0011021
10099101,1133012
10099102,1133123
10079743,1111023
10054751,1122122
10079748,1133122
10079749,1033012
10073467,1022121
10096987,1033012
10073465,1133122
10073464,0013021
10073461,1122122
10073460,1133122
10080444,0111021
10020520,1143123
10073469,1122123
10016808,1143122
10130200,1022011
10130203,1033112
10135230,1133122
10130204,1133121
10130206,1122022
10072594,2123012
10020526,2013122
10016802,1022023
10072597,0011002
10016805,1133122
10016806,1133121
10016807,0011032
10096629,1143113
10005230,1122122
10005236,1112122
10005234,0011001
10096620,0033012
10096621,1143102
10096623,1133012
10096625,1133124
10019359,1133114
10069567,1122122
10019357,0011001
10019356,2012022
10135239,1133011
10019353,1123102
10020529,1133023
10038355,1133102
10038357,1122121
10018402,0011021
10045387,1112122
10085413,1132021
10085412,1013021
10085415,1133122
10085414,2033002
10047717,1133102
10047712,0023003
10047710,1133102
10047711,2133102
10094701,1143113
10094700,0033002
10094703,1133021
10122304,1133104
10122303,0022002
10111088,2011032
10111089,1122022
10094239,1013123
10111085,0023001
10122308,2033012
10075108,2043102
10075109,1133102
10072331,0022021
10072333,1133102
10072334,1122122
10072335,1033112
10072337,1133124
10036309,1123113
10036308,1011022
10092015,0022001
10092011,0013002
10036305,0111022
10036304,0011002
10074859,0022002
10074854,1133121
10074852,1133122
10074851,2011031
10111554,0111002
10111555,1133113
10134588,1132122
10111557,1033114
10111551,0011001
10148656,1133122
10134582,1033023
10151570,1133113
10134580,2033022
10111558,0132022
10146238,1133121
10134584,1122021
10113953,1133121
10104990,1133102
10104991,1033114
10145762,1122123
10145763,0011002
10145760,1133122
10104998,1133122
10104999,1111122
10145768,1113123
10086199,1133122
10086198,1112122
10086197,1033013
10108358,1133113
10086195,1033112
10086193,1123123
10086192,1133122
10049659,1111021
10002278,0032022
10002272,1033114
10049650,0043013
10121142,0023012
10049652,0012001
10002276,1132122
10002277,2033102
10121146,1022021
10002275,1143114
10125659,1133022
10014185,1033123
10014184,0011002
10014181,1143124
10125651,0033002
10014189,1133022
10014188,0011012
10114115,2023032
10074279,1133114
10074278,1022121
10095540,0033002
10074270,0013003
10074277,1133122
10074276,0022002
10095547,1122122
10030228,1023012
10014238,2033022
10014235,0011021
10060085,1133113
10060106,1111011
10014236,2033022
10014231,1123123
10030221,2033002
10014233,2011032
10014232,1122102
10107870,0022001
10107874,0033002
10107875,0023002
10107877,0022002
10107878,0133001
10068376,2013002
10068371,0022001
10069420,1122021
10069428,1112123
10112930,2011002
10052846,0112001
10144496,0122002
10092551,0012002
10144493,0013001
10144492,0122022
10144490,0022002
10091176,2011022
10124013,1123122
10053219,1033102
10124015,0011002
10040588,1133123
10144498,0033002
10071735,0033003
10071737,1112122
10071736,0122001
10142269,1033123
10130841,1123112
10142261,0033002
10041703,2013021
10106836,1033123
10106835,1033114
10106834,1023102
10144149,1013102
10106917,2012002
10144141,1112022
10144140,1122021
10106839,1123012
10059898,1133102
10077778,1133113
10077777,1133114
10077773,0023023
10070529,0133012
10113049,1033121
10141510,1133122
10141513,1113123
10078932,1113123
10068597,1132022
10088796,1133114
10088795,1133114
10088792,0023002
10088791,1133123
10017769,1143114
10066627,0011002
10106437,2033002
10066623,1133121
10017763,0013023
10017760,1122022
10017761,1133122
10067571,1143124
10118881,1133123
10067574,1123012
10086001,0023022
10066306,0013002
10116034,1023102
10030918,2033122
10030917,1133123
10030915,1113123
10030910,0033002
10088248,1133123
10088244,1033012
10088243,1123123
10066195,0022021
10034210,0033001
10066197,1111121
10066196,1033123
10034215,0033022
10080095,2133123
10034217,0011012
10066192,1133113
10080098,0033013
10034218,1133112
10101823,1122121
10101822,2023002
10066198,1133123
10081322,2022021
10081325,1143102
10077193,1033114
10105561,1122121
10077191,1033113
10105563,0122022
10105564,1143113
10077196,1133123
10056765,2122002
10056761,2012002
10056763,1023013
10118882,1013123
10127090,1033101
10076821,1111022
10127094,0023023
10076826,1133122
10127097,1123123
10076828,1143113
10127099,2111021
10151145,2123012
10111658,1013013
10151143,0011002
10151142,0143002
10130208,2133021
10140647,1113123
10140642,1133123
10140640,1033113
10009439,1122011
10118885,1013123
10100881,1111122
10100883,1011021
10100884,1112123
10100888,1033114
10100889,0043002
10094232,0011003
10078721,1111121
10145109,0011001
10021285,1133123
10021286,0033002
10076965,2023002
10076084,1123112
10043087,0012023
10006423,2133121
