customer_ID,plan
10099338,0032012
10008049,0033124
10008048,2033021
10046584,1112121
10043568,1133112
10046587,2112112
10046580,2132121
10046581,0032012
10046582,0032001
10133548,0033112
10133546,1012112
10043562,0012012
10133543,1033011
10046589,2113112
10043567,0012014
10133540,0033002
10130010,0012012
10130011,1112112
10130012,0012012
10110082,0032014
10130014,1033122
10130015,0113112
10130017,1012022
10130019,1132012
10084091,1033012
10110087,2033012
10149318,2133112
10084396,1133114
10126897,1032012
10149315,0012112
10110086,0032012
10149313,1033112
10149312,2133122
10149311,0112112
10126896,0033112
10131945,0113112
10131944,2133102
10012339,0012012
10126895,0032012
10012333,1133112
10012330,2032122
10126894,0133112
10131949,1112111
10046057,2133124
10046054,1033022
10021091,0132112
10021090,2012022
10142862,1033112
10120915,0112112
10120916,1033112
10043695,2133111
10043692,1112111
10147158,0133112
10081988,0012012
10085608,0033012
10085609,0032012
10045596,2133122
10045597,1133111
10101307,1133112
10081985,0133112
10058968,0033011
10148603,2032012
10058963,0032004
10058965,0133112
10058967,0032001
10009319,2133112
10094514,2133122
10094515,0012012
10082958,0012012
10082957,0112021
10094519,1133112
10009313,2033022
10009314,1132012
10009315,0032012
10009317,0032012
10078624,0112112
10021546,0112122
10021544,0133002
10073632,0112111
10073633,1013012
10078622,0032012
10021540,0012012
10004596,1112112
10004591,0132014
10093158,0113012
10073638,2133122
10004592,2133124
10123757,1033012
10123756,0132112
10092204,1012012
10031736,0013111
10034981,0032012
10092203,0032012
10034983,1112022
10034982,2033112
10034988,2013122
10123759,0112001
10113427,0012002
10019768,0132012
10019769,0012011
10113425,0012002
10019765,2033111
10019766,0032111
10108692,0133112
10011159,0113112
10098179,2033012
10139530,0132122
10139531,1133022
10143014,0132012
10139533,0132111
10148048,2133122
10148049,1033014
10098170,1133112
10150756,2012024
10011156,0112112
10015643,1133112
10015647,1133112
10015646,0112112
10152246,1033021
10132246,0012011
10129184,0032021
10041870,2132112
10041873,1133124
10041872,2132112
10123135,1033011
10131052,0033002
10041877,0012012
10041876,0033012
10041879,2112122
10041878,0132002
10082371,1133112
10102953,2012022
10082376,1033014
10131059,1132112
10131058,2033012
10128859,1012012
10128858,2033012
10148592,1033114
10134669,1133112
10148591,0132002
10128851,2012021
10093394,0033011
10128853,0133112
10128855,0013001
10134662,0133014
10134661,0012111
10114435,2033022
10075779,0112012
10037862,0033014
10037861,0032012
10037860,1132112
10037866,0032001
10037865,1112111
10022010,0032112
10126980,0012002
10126983,1032011
10022014,0012001
10022015,2133122
10087852,1033112
10089863,2033112
10089860,0013001
10089861,0012012
10145149,1043014
10089867,0012011
10089864,2112112
10122400,0012001
10058032,1033012
10058030,1133022
10122406,0133112
10132627,2033012
10014068,0132012
10014069,0032012
10132623,2033012
10132622,1112112
10121665,0133012
10014066,2132122
10014060,1133112
10132628,2012021
10044342,0033111
10107511,1133112
10128588,2132112
10128584,1112112
10125751,0112111
10133443,2133114
10112634,1132122
10097356,1012112
10142761,0013011
10142760,1133112
10112630,0133112
10072278,0133112
10097351,0032012
10112633,1033112
10072271,0012012
10136270,1133024
10097358,0133022
10095268,0033002
10095265,0132112
10095264,0033012
10095267,1113112
10149887,2033022
10149885,0132114
10149884,0012012
10145730,0033022
10087474,1033112
10087473,1012011
10087471,1133114
10133193,0033004
10107937,0112001
10107936,0032112
10107931,0133121
10107932,1112122
10141443,1133112
10107938,1113112
10135531,0033111
10135533,0012112
10135534,0032012
10120323,0112011
10014688,0133122
10044969,0012002
10132083,2033014
10132082,0013001
10132086,1032022
10014680,1132014
10014681,2133012
10044962,1033021
10044964,1012021
10014685,2132022
10044967,1113012
10068788,1033012
10128328,2012022
10027950,0012001
10101510,0012014
10068782,0032012
10068783,0012002
10128321,1033012
10068781,0012014
10128325,2133012
10068785,0012002
10013128,0012012
10133974,1032022
10133973,0112012
10133970,2033112
10137560,2012012
10101515,1033112
10120134,0012112
10120135,2033012
10120132,1033114
10120133,0132112
10133978,0033002
10101514,1033012
10036802,0013002
10055013,1032111
10031857,0013002
10031851,2033021
10036804,2133112
10035579,0112111
10083939,0112012
10083932,0032012
10035571,2033002
10083931,0133111
10035577,2032022
10087296,1033024
10035575,1032012
10035574,2033112
10088055,0032112
10070658,0033011
10061170,0013002
10017080,2012022
10017087,2133012
10017086,2112122
10017085,1133021
10017084,0013011
10070651,0013121
10013124,0033014
10017089,2033112
10014744,1133112
10070654,0132111
10070656,0012002
10069785,2033112
10057069,0033012
10069786,0013012
10069781,1013012
10016519,2133021
10144355,0132112
10144356,1112112
10144357,1133112
10069789,2013022
10144351,2133112
10144352,1133122
10144353,2033022
10030895,0132112
10030894,1112124
10113817,1133114
10030898,1012012
10148868,1133111
10148865,2012112
10148863,0133012
10148860,0012012
10148861,0133112
10132126,2133114
10141553,2033012
10016688,1033012
10016686,2033012
10016682,1012012
10016680,1132112
10016681,2132122
10133028,1012021
10133029,1012112
10133021,1133012
10121043,2013012
10133026,1133112
10121042,0133112
10039776,1113112
10083703,1033012
10045777,0133112
10121044,1132012
10067544,1133122
10037048,0012012
10016357,0132012
10016351,2033012
10067432,2033012
10124933,2033112
10087085,0032014
10016358,1113012
10016359,1033012
10124934,1033124
10055714,1013012
10125656,1012022
10055711,1113021
10055710,0012011
10134735,0012012
10055719,0133112
10055718,1112112
10051404,1133122
10051407,0012012
10134737,1032112
10051402,0033002
10025894,0132012
10025897,1133112
10025890,1133122
10080857,0133111
10025892,1033112
10084634,0112012
10081821,0112112
10093391,1133012
10025899,0032012
10105647,0012012
10084637,1112112
10105640,2043012
10076163,1133112
10076162,0112002
10076165,0032012
10104518,2033012
10076166,0132012
10119274,0133112
10032132,1033021
10032134,1132112
10032135,1032012
10069616,0133002
10032139,1132112
10125696,2133122
10107516,0133112
10147071,1032111
10051329,2013012
10026272,0112112
10026274,2033012
10026275,0032012
10026276,1133112
10026278,0033002
10026279,0012014
10089539,2033012
10069336,0033022
10054044,1013012
10054045,1133112
10111933,1032011
10054040,1132112
10054048,1033112
10050216,0033112
10048052,0033114
10048053,0012011
10048054,2133112
10048056,1133114
10048059,2033012
10129843,1033122
10111930,0132112
10129845,1032114
10129848,1033014
10109935,0032014
10109933,0033012
10109932,1133111
10109931,0013004
10126113,2133112
10027637,1132021
10027634,0133012
10027632,0012012
10027631,2112011
10027630,0012012
10063848,2012022
10088873,0112111
10032795,0032014
10091009,1033021
10097509,1133112
10088874,1033022
10032791,0133012
10061994,0132002
10020949,0112112
10085324,0012014
10020945,1012012
10020946,0012012
10085327,0012014
10064315,0132112
10106605,1132021
10031441,1033012
10031440,2033012
10031447,2032012
10031446,0032012
10031444,2012022
10085321,1033122
10064319,0133112
10064318,2033012
10111936,2033021
10069611,1132112
10114227,1033011
10130853,2033012
10085322,1033112
10121222,2012014
10032864,1132111
10032866,1033011
10132779,2033111
10124705,1012012
10132778,2033012
10032868,0112012
10032869,0033014
10124704,1132012
10029363,2132121
10029366,2133112
10029365,2033011
10147926,2013022
10147924,0132111
10147923,0033011
10147921,0033012
10132774,1112012
10109473,0033012
10134348,0012011
10050077,1112124
10134340,2033111
10134342,1112012
10109471,2133122
10132241,0033002
10145565,1132112
10145567,1012012
10087059,0133112
10083130,0132111
10090756,0033012
10090754,1033011
10090755,0012012
10101553,0013012
10117544,0033112
10025704,1012012
10025707,1133112
10057026,1033012
10101559,0133112
10057020,1132112
10057023,2112122
10025702,0012001
10109201,1033112
10055871,1132112
10055872,0112002
10150832,0112002
10055878,0132112
10055879,1132012
10049017,2013012
10049016,2133012
10049014,0033012
10049013,1033012
10056997,1033014
10030793,0033012
10117059,0132012
10117542,0112012
10049019,0012012
10049018,2112112
10119235,1112111
10084061,2112122
10110586,2112112
10128492,0012004
10110580,1033012
10119233,2112012
10119232,1133112
10115561,0113011
10115560,0012001
10115563,2043022
10115565,1133112
10110589,1032022
10115566,0033022
10064867,2112112
10064866,2012012
10064864,0033112
10064863,2133012
10064862,0033112
10064861,0133112
10117589,2132111
10006140,2133112
10060348,0132112
10065198,0012012
10065199,0033012
10006141,1112122
10030422,2013122
10117580,0033111
10117583,1133122
10030421,0012012
10060346,0133002
10030427,1133022
10030424,0112111
10030425,1133112
10071241,0012002
10071240,0132012
10071243,2033012
10102603,1013012
10071245,0032012
10102605,1043012
10102606,0112012
10006145,1113012
10110015,0012012
10115695,1033112
10115693,0112011
10078600,1033011
10110013,1012112
10006149,0012012
10059269,0013011
10110011,0032012
10115076,2033112
10100603,1133112
10100600,2012012
10056379,0133112
10056376,1133112
10012136,2033012
10012137,0032012
10056372,0033012
10012131,2133112
10012132,0012002
10056371,0132002
10145620,0112011
10138716,1133112
10022437,2133122
10027953,2033022
10141108,1033012
10116600,2033122
10144572,0033111
10065738,0132112
10065739,1033021
10065735,0132112
10053829,1133112
10012680,2133122
10012681,1013012
10012686,2033012
10021701,2033022
10021702,1133112
10053825,1113122
10021704,1033011
10053827,0012012
10021706,0133112
10054837,2013022
10144578,1032012
10054834,2033021
10054830,0012012
10066425,0112012
10066424,0013012
10061431,1033011
10061430,0012011
10061437,1133012
10066420,1112121
10066423,1132124
10054838,1133111
10067777,2033012
10067771,1033112
10023708,0033111
10023706,1133112
10023701,0012002
10098379,0012012
10114775,1133112
10114774,0133112
10098374,0012012
10098370,1033011
10098371,1112022
10050746,2033022
10015488,2033112
10015481,0033014
10105456,2133121
10149994,1012022
10005955,1033122
10124134,1033012
10005950,0033012
10005958,0012011
10108638,2033112
10009251,1033112
10009252,1033022
10009255,0033111
10122212,1133112
10132228,0012012
10140004,0033011
10025289,1033112
10140006,2033012
10018166,0133112
10018160,1133112
10140002,0032012
10018162,2132012
10057561,2033012
10025282,1133112
10057563,1133112
10018168,2032022
10057566,1013011
10057567,0033012
10147258,2133112
10076676,1112112
10112670,1033021
10098999,1033122
10130931,1132112
10050024,1113111
10105971,0012012
10055059,0113002
10055056,1033012
10050029,1012012
10098992,1033012
10098993,0033114
10098996,0012011
10098997,0012012
10117870,1012112
10125519,2133111
10117876,0033012
10117879,1012112
10028776,2033012
10028774,0012014
10028771,1133112
10028770,1133112
10052880,0013001
10052886,1033012
10052889,2012112
10123827,0112022
10123820,0133112
10095069,0032002
10095068,0032001
10062850,0132112
10095065,0132111
10135418,0132112
10095062,1133111
10095060,0012014
10011562,0132112
10011563,2012012
10011560,1133124
10011566,0112012
10011564,0033002
10043888,0133012
10043889,0012012
10140953,0032012
10151574,1132114
10112349,0032112
10063105,0012014
10063104,0033012
10063101,2033012
10112341,0032012
10112342,0012012
10063102,1032012
10145141,1033114
10009922,0133012
10009921,0032112
10009920,1133114
10009927,1012011
10009926,0132112
10009925,1133114
10009924,1133112
10012918,2133022
10046639,1112012
10012912,0132011
10028192,1132112
10028191,0033111
10046631,0012002
10012916,1133112
10028195,0133012
10012915,2133122
10040288,2033012
10053597,1133112
10040285,2112012
10040283,1033012
10040282,1012012
10138837,0033112
10029823,2033022
10138833,0032112
10138831,0032012
10029828,2033012
10029829,2132012
10138839,0032014
10126017,1133114
10007364,2033012
10112962,0112012
10112963,1132112
10112965,1133112
10112966,1033114
10126119,0133112
10017245,1012014
10147504,0132012
10010210,0013002
10010217,1033112
10017240,1133122
10010215,0133122
10010219,0132112
10053048,1133112
10137830,1133112
10132192,0112012
10116042,1133012
10116040,0012014
10064452,2133101
10042753,0012112
10116045,0012012
10116044,0132014
10087902,1133112
10087901,1032014
10087900,1033011
10122888,1132112
10087906,1033112
10087904,0042014
10126015,1112022
10087908,1132014
10122880,0033112
10094086,0013011
10092878,0033012
10082705,2133112
10094080,0012012
10120038,0012111
10092871,2033112
10092870,2032114
10120035,0012014
10092872,1133111
10003442,0033111
10003443,0033102
10120031,0012002
10003441,2033014
10126014,1032024
10149151,2112111
10147509,0012014
10007561,0033004
10007560,1133112
10007562,2112012
10007564,0012012
10074009,2013022
10136698,2133112
10136699,1033112
10140757,0133111
10136691,0012111
10136697,0033012
10052318,0012004
10130939,0133111
10130938,2033022
10130937,1133112
10052312,1012012
10052313,0033011
10052314,0012012
10039900,2032122
10052316,2112021
10052317,0133111
10016116,0012012
10016117,0033111
10016114,2133022
10039901,1033112
10016112,0132112
10041621,0032011
10041622,2132011
10139875,2032012
10139876,0133022
10041628,2133112
10041629,2133111
10043718,0012012
10043719,1033112
10044568,2132112
10044569,1012012
10094231,0012004
10043713,1132112
10136524,0033112
10044567,0132012
10044560,0132112
10043714,2012021
10044563,2033012
10004145,0133012
10102587,0133112
10119175,0012012
10054871,0133112
10097577,2033022
10097574,0012002
10088676,2133011
10097571,0133012
10097570,0113112
10120284,2032111
10033223,0012012
10033226,1133111
10050811,1032112
10152676,1133112
10050814,2033012
10050819,1132111
10050818,0033012
10141318,0032012
10076363,0012022
10093051,0033112
10076361,0033112
10076360,1033012
10076367,1032112
10006289,1112112
10072788,1032112
10093058,0033011
10035975,1133122
10035973,0012012
10084764,1112112
10035970,0112112
10054756,2033112
10142596,2012022
10103405,2033012
10072844,0112112
10103406,1033012
10103401,2033112
10138588,0033002
10080442,1033012
10126804,0012012
10072848,1033114
10072849,1033011
10079744,1012011
10079745,1032012
10079746,0113111
10099101,2133112
10099102,0133112
10079743,0012012
10054751,0032012
10079748,2033022
10079749,0033112
10073467,2033111
10096987,0012014
10073465,1133114
10073464,0012014
10073461,1132112
10073460,0012014
10080444,0033012
10020520,2033012
10073469,0033012
10016808,1133114
10130200,2133112
10130203,2033012
10135230,2033022
10130204,0033112
10130206,2133012
10072594,0012012
10020526,0033011
10016802,0012034
10072597,0012004
10016805,1133114
10016806,2133122
10016807,2132022
10096629,1133112
10005230,1032022
10005236,2112022
10005234,0013001
10096620,0012002
10096621,1133112
10096623,0033012
10096625,1033012
10019359,0012012
10069567,0032012
10019357,0012002
10019356,0012012
10135239,0033012
10019353,2032012
10020529,2033012
10038355,1133012
10038357,1132112
10018402,0112022
10045387,2012022
10085413,0132012
10085412,2013022
10085415,0012014
10085414,0033012
10047717,2133111
10047712,0133002
10047710,1133012
10047711,0132112
10094701,1133112
10094700,0033012
10094703,0032012
10122304,0133112
10122303,0012001
10111088,2113122
10111089,2133022
10094239,2112121
10111085,1012102
10122308,2133012
10075108,0133112
10075109,1132112
10072331,0012014
10072333,1033012
10072334,2132022
10072335,0012012
10072337,2012022
10036309,2033022
10036308,0012111
10092015,2032021
10092011,0133112
10036305,0012002
10036304,0133004
10074859,0032001
10074854,2033021
10074852,2133121
10074851,0012012
10111554,1112112
10111555,0133012
10134588,0033014
10111557,1133112
10111551,0032112
10148656,2032022
10134582,0133012
10151570,2033021
10134580,0033012
10111558,0133121
10146238,0033012
10134584,2012021
10113953,2133122
10104990,1033112
10104991,2133012
10145762,2133012
10145763,0012012
10145760,1133112
10104998,1133012
10104999,1012012
10145768,1013022
10086199,1033112
10086198,1012011
10086197,1033022
10108358,1033012
10086195,0133012
10086193,1132122
10086192,0032004
10049659,0012012
10002278,0033012
10002272,0033012
10049650,1132112
10121142,2133114
10049652,0012002
10002276,0132112
10002277,0112112
10121146,0033012
10002275,0033012
10125659,0133012
10014185,0132012
10014184,1033022
10014181,1132114
10125651,0032002
10014189,1133112
10014188,0032112
10114115,1133112
10074279,1133112
10074278,0133111
10095540,1032102
10074270,0012012
10074277,1132112
10074276,0032002
10095547,2033012
10030228,2032012
10014238,0133112
10014235,2012022
10060085,0012014
10060106,2113012
10014236,2133114
10014231,1012124
10030221,2133112
10014233,2012022
10014232,0012012
10107870,2032022
10107874,0033012
10107875,0032004
10107877,0032012
10107878,0012004
10068376,0133111
10068371,2012022
10069420,2012021
10069428,0012012
10112930,2013012
10052846,0032002
10144496,0032002
10092551,0032012
10144493,2012021
10144492,1132122
10144490,2033012
10091176,0012011
10124013,0033112
10053219,1033114
10124015,0012014
10040588,1113124
10144498,0012002
10071735,0033012
10071737,0112112
10071736,0013004
10142269,0133112
10130841,1132112
10142261,2032112
10041703,0012012
10106836,2032004
10106835,1133112
10106834,0133112
10144149,0012112
10106917,0032012
10144141,2113121
10144140,2112112
10106839,2133112
10059898,2032122
10077778,1133122
10077777,1033112
10077773,1133122
10070529,0133012
10113049,0012012
10141510,1033021
10141513,1113114
10078932,1113112
10068597,0112012
10088796,1132124
10088795,1133112
10088792,0132012
10088791,1113022
10017769,1033124
10066627,0012002
10106437,0033012
10066623,1133112
10017763,0013002
10017760,1132122
10017761,0012112
10067571,1133122
10118881,0032012
10067574,0133012
10086001,0012012
10066306,0032012
10116034,2133112
10030918,1012012
10030917,2033122
10030915,1013012
10030910,2133022
10088248,1133112
10088244,1012012
10088243,0012014
10066195,0133022
10034210,0033022
10066197,0112012
10066196,0133112
10034215,2033012
10080095,0112112
10034217,0013012
10066192,1133112
10080098,0132111
10034218,1112112
10101823,2032022
10101822,2033012
10066198,2033122
10081322,0033011
10081325,2033012
10077193,0133012
10105561,0133112
10077191,1033112
10105563,0012012
10105564,1133112
10077196,0112112
10056765,0032012
10056761,0133012
10056763,0013012
10118882,1012012
10127090,2033111
10076821,0112112
10127094,0133122
10076826,1033012
10127097,2133122
10076828,2033022
10127099,2133112
10151145,2132112
10111658,1133122
10151143,0033002
10151142,0033112
10130208,0133114
10140647,1012012
10140642,1033112
10140640,2133112
10009439,1012012
10118885,0032012
10100881,0112012
10100883,0013011
10100884,0013112
10100888,2033011
10100889,0133002
10094232,2012012
10078721,2132112
10145109,0012011
10021285,0012012
10021286,0012002
10076965,0033012
10076084,0033012
10043087,0012022
10006423,0033012
